analysis,replicate,index,id,polarity,pre_mz,pre_ce,pro_mz,rt,intensity,baseline,raw
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,278.700012207031,10.4050447088012,75.7115411589444,86.1165858677456
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,279.100006103516,10.3977812321689,75.9590629886738,86.3568442208426
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,279.5,10.3847946197246,76.2065848184032,86.5913794381278
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,279.899993896484,10.3662908651208,76.4541066481326,86.8203975132534
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,280.299987792969,10.343904838614,76.701628477862,87.045533316476
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,280.700012207031,10.3194054698221,76.9491503075914,87.2685557774135
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,281.100006103516,10.2919099288064,77.1966721373208,87.4885820661272
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,281.5,10.2596460162087,77.4441939670502,87.7038399832589
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,281.899993896484,10.2251347019648,77.6917157967796,87.9168504987444
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,282.299987792969,10.1914408228492,77.939237626509,88.1306784493583
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,282.699981689453,10.1578820930082,78.1867594562384,88.3446415492467
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,283.100006103516,10.1215310047688,78.4342812859678,88.5558122907366
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,283.5,10.0784366216772,78.6818031156973,88.7602397373744
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,283.899993896484,10.0279166578797,78.9293249454267,88.9572416033064
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,284.299987792969,9.9714021698076,79.1768467751561,89.1482489449637
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,284.699981689453,9.91120813374448,79.4243686048856,89.33557673863
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,285.100006103516,9.84903917441126,79.671890434615,89.5209296090262
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,285.5,9.78448766415728,79.9194122643444,89.7038999285017
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,285.899993896484,9.71884515048534,80.1669340940738,89.8857792445592
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,286.299987792969,9.6557911813865,80.4144559238032,90.0702471051898
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,286.699981689453,9.5962118565399,80.6619777535327,90.2581896100726
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,287.099975585938,9.53533771444998,80.9094995832621,90.4448372977121
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,287.5,9.4672439853065,81.1570214129915,90.624265398298
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,287.899993896484,9.39090724032873,81.4045432427209,90.7954504830497
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,288.299987792969,9.30884735953902,81.6520650724504,90.9609124319894
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,288.699981689453,9.22174771870466,81.8995869021798,91.1213346208845
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,289.099975585938,9.12797235765548,82.1471087319093,91.2750810895647
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,289.5,9.03044878406443,82.3946305616387,91.4250793457031
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,289.899993896484,8.93687723684054,82.6421523913682,91.5790296282087
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,290.299987792969,8.85243262530305,82.8896742210976,91.7421068464007
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,290.699981689453,8.77793456440729,83.1371960508271,91.9151306152344
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,291.099975585938,8.71079341966667,83.3847178805566,92.0955113002232
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,291.5,8.64767078601705,83.632239710286,92.279910496303
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,291.899993896484,8.58434433854205,83.8797615400154,92.4641058785575
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,292.299987792969,8.51332092189854,84.1272833697449,92.6406042916434
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,292.700012207031,8.42880982563727,84.3748051994743,92.8036150251116
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,293.100006103516,8.32863122274932,84.6223270292038,92.9509582519531
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,293.5,8.21557747163314,84.8698488589333,93.0854263305664
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,293.900024414063,8.09312321654095,85.1173706886627,93.2104939052037
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,294.300018310547,7.96467443717421,85.3648925183922,93.3295669555664
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,294.700012207031,7.83424964462391,85.6124143481216,93.4466639927455
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,295.100006103516,7.7063458220094,85.8599361778511,93.5662819998605
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,295.5,7.58280165341274,86.1074580075806,93.6902596609933
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,295.900024414063,7.46232232159068,86.35497983731,93.8173021589007
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,296.300018310547,7.34320538164917,86.6025016670394,93.9457070486886
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,296.700012207031,7.22497454138679,86.8500234967689,94.0749980381557
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,297.100006103516,7.10592626599605,87.0975453264984,94.2034715924944
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,297.5,6.98394830310531,87.3450671562278,94.3290154593332
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,297.900024414063,6.85618071967886,87.5925889859573,94.4487697056362
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,298.300018310547,6.71969273830318,87.8401108156868,94.55980355399
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,298.700012207031,6.57332905066356,88.0876326454162,94.6609616960798
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,299.100006103516,6.41701990229571,88.3351544751457,94.7521743774414
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,299.5,6.25478380429057,88.5826763048752,94.8374601091657
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,299.899993896484,6.08995916171232,88.8301981346046,94.920157296317
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,300.300018310547,5.92622552255203,89.0777199643341,95.0039454868862
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,300.700012207031,5.76869022149161,89.3252417940636,95.0939320155552
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,301.100006103516,5.62144043417285,89.5727636237931,95.194204057966
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,301.5,5.48679331670621,89.8202854535226,95.3070787702288
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,301.899993896484,5.36290909509614,90.0678072832521,95.4307163783482
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,302.300018310547,5.2474706132322,90.3153291129815,95.5627997262137
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,302.700012207031,5.13761902799212,90.562850942711,95.7004699707031
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,303.100006103516,5.03055871123696,90.8103727724405,95.8409314836775
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,303.5,4.92499811546396,91.05789460217,95.9828927176339
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,303.899993896484,4.82093724067312,91.3054164318994,96.1263536725725
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,304.299987792969,4.71844148167467,91.5529382616289,96.2713797433036
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,304.700012207031,4.61560566966283,91.8004600913584,96.4160657610212
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,305.100006103516,4.51113498739429,92.0479819210879,96.5591169084821
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,305.5,4.40761688952867,92.2955037508173,96.703120640346
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,305.899993896484,4.30682575525121,92.5430255805468,96.849851335798
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,306.299987792969,4.20664606244975,92.7905474102763,96.997193472726
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,306.700012207031,4.10428654263934,93.0380692400057,97.1423557826451
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,307.100006103516,4.00124582688869,93.2855910697352,97.2868368966239
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,307.5,3.90201980840365,93.5331128994647,97.4351327078683
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,307.899993896484,3.80613328489626,93.7806347291941,97.5867680140904
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,308.299987792969,3.70936066170977,94.0281565589236,97.7375172206334
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,308.700012207031,3.60918096890831,94.2756783886531,97.8848593575614
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,309.100006103516,3.50682144909793,94.5232002183825,98.0300216674805
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,309.5,3.4045992583891,94.770722048112,98.1753213065011
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,309.899993896484,3.30176344637724,95.0182438778415,98.3200073242188
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,310.299987792969,3.19763281712208,95.265765707571,98.4633985246931
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,310.700012207031,3.09534196186246,95.5132875373005,98.608629499163
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,311.100006103516,3.00013554438183,95.76080936703,98.7609449114118
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,311.5,2.91303481363393,96.0083311967595,98.9213660103934
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,311.899993896484,2.82872753119798,96.255853026489,99.084580557687
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,312.299987792969,2.74087802987252,96.5033748562185,99.244252886091
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,312.699981689453,2.64608141986962,96.7508966859479,99.3969781058175
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,313.100006103516,2.5431780332205,96.9984185156774,99.5415965488979
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,313.5,2.43080547804459,97.2459403454069,99.6767458234515
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,313.899993896484,2.31012233239714,97.4934621751363,99.8035845075335
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,314.299987792969,2.18562557939759,97.7409840048658,99.9266095842634
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,314.699981689453,2.06358113178311,97.9885058345953,100.052086966378
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,315.100006103516,1.94882384585944,98.2360276643247,100.184851510184
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,315.5,1.84128723690287,98.4835494940542,100.324836730957
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,315.899993896484,1.73899638164326,98.7310713237837,100.470067705427
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,316.299987792969,1.63929298104327,98.9785931535131,100.617886134556
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,316.699981689453,1.53979448418211,99.2261149832426,100.765909467425
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,317.099975585938,1.43900117007763,99.473636812972,100.91263798305
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,317.5,1.336096693515,99.7211586427015,101.057255336217
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,317.899993896484,1.23196606425988,99.968680472431,101.200646536691
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,318.299987792969,1.12831281711969,100.21620230216,101.34451511928
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,318.699981689453,1.02636201487347,100.46372413189,101.490086146763
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,319.099975585938,0.926183411985519,100.711245961619,101.637429373605
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,319.5,0.825119799331944,100.958767791349,101.783887590681
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,319.899993896484,0.72126273836642,101.206289621078,101.927552359445
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,320.299987792969,0.615429664217288,101.453811450808,102.069241115025
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,320.699981689453,0.508984058678678,101.701333280537,102.210317339216
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,321.099975585938,0.402878506153456,101.948855110267,102.35173361642
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,321.5,0.313989111490699,102.180250695638,102.494239807129
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,321.899993896484,0.242172250540122,102.399069640503,102.641241891044
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,322.299987792969,0.187893550293495,102.608183633021,102.796077183315
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,322.700012207031,0.14877656168278,102.809766398348,102.958542960031
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,323.100006103516,0.120866989900875,103.005386410629,103.12625340053
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,323.5,0.10072886629645,103.19616357232,103.296892438616
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,323.900024414063,0.0861239271567484,103.382906180614,103.469030107771
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,324.300018310547,0.0745596593941116,103.56620048988,103.640760149275
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,324.700012207031,0.0625726743696617,103.746510446794,103.809083121164
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,325.100006103516,0.0488665370629775,103.92431614116,103.973182678223
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,325.5,0.0331654002276025,104.100165898601,104.133331298828
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,325.900024414063,0.015113725526831,104.274687735829,104.289801461356
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,326.300018310547,-0.00532864531425048,104.448604096974,104.44327545166
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,326.700012207031,-0.0269383249379018,104.622734092586,104.595795767648
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,327.100006103516,-0.0462229963004575,104.797945059638,104.751722063337
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,327.5,-0.0628681842794663,104.975012436512,104.912144252232
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,327.900024414063,-0.0785656600703106,105.15460674545,105.076041085379
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,328.300018310547,-0.0942225371889833,105.337361531678,105.243138994489
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,328.700012207031,-0.109109642216978,105.52391001366,105.414800371443
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,329.100006103516,-0.123216853629017,105.714855691171,105.591638837542
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,329.5,-0.139161155404153,105.910771960371,105.771610804967
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,329.899993896484,-0.159568304914018,106.112308565447,105.952740260533
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,330.300018310547,-0.182886316859594,106.320299341762,106.137413024902
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,330.700012207031,-0.203330336424855,106.535700549525,106.3323702131
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,331.100006103516,-0.214384360804786,106.759355281912,106.544970921108
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,331.5,-0.212490655282608,106.991725405213,106.77923474993
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,331.899993896484,-0.198400297398521,107.232743471924,107.034343174526
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,332.300018310547,-0.173999537555787,107.481842337151,107.307842799595
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,332.700012207031,-0.143883578161109,107.738032486504,107.594148908343
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,333.100006103516,-0.116774844869752,108.000090884909,107.883316040039
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,333.5,-0.105947001521272,108.266918506823,108.160971505301
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,333.899993896484,-0.125003646442451,108.538085224288,108.413081577846
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,334.299987792969,-0.181289307852268,108.814397174412,108.63310786656
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,334.700012207031,-0.273978717207498,109.098229074699,108.824250357492
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,335.100006103516,-0.396135833407428,109.393547288834,108.997411455427
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,335.5,-0.537510318565538,109.70569814118,109.168187822614
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,335.899993896484,-0.685814991271059,110.041059219089,109.355244227818
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,336.299987792969,-0.825048512822875,110.406587121919,109.581538609096
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,336.700012207031,-0.925102996258218,110.809161267394,109.884058271136
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,337.100006103516,-0.883213144413347,111.254190273668,110.370977129255
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,337.5,-0.354015224373569,111.740519261413,111.38650403704
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,337.899993896484,1.47661001780749,112.24339883229,113.720008850098
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,338.299987792969,5.99915534990979,112.681117433642,118.680272783552
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,338.700012207031,14.7743393626064,113.118836034994,127.8931753976
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,339.100006103516,29.3362131336038,113.556554636346,142.89276776995
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,339.5,50.6990828675615,113.994273237698,164.693356105259
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,339.899993896484,78.9651879007659,114.43199183905,193.397179739816
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,340.299987792969,112.985902178181,114.869710440402,227.855612618583
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,340.700012207031,150.210009574318,115.307429041754,265.517438616071
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,341.100006103516,186.969608913814,115.745147643106,302.71475655692
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,341.5,219.215876431323,116.182866244458,335.398742675781
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,341.899993896484,243.389974236222,116.62058484581,360.010559082031
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,342.299987792969,257.077600047537,117.058303447162,374.135903494699
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,342.699981689453,259.341916532681,117.496022048514,376.837938581194
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,343.100006103516,250.784752130547,117.933740649866,368.718492780413
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,343.5,233.339133836115,118.371459251218,351.710593087333
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,343.899993896484,209.763981501504,118.80917785257,328.573159354074
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,344.299987792969,182.989320499901,119.246896453922,302.236216953823
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,344.699981689453,155.56506886981,119.684615055274,275.249683925084
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,345.100006103516,129.374056549848,120.122333656625,249.496390206473
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,345.5,105.60203749858,120.560052257977,226.162089756557
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,345.899993896484,84.8372271352298,120.997770859329,205.834997994559
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,346.299987792969,67.2232913184761,121.435489460681,188.658780779157
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,346.699981689453,52.6136998969511,121.873208062033,174.486907958984
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,347.099975585938,40.7025969833782,122.310926663385,163.013523646763
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,347.5,31.1201640265575,122.748645264737,153.868809291295
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,347.899993896484,23.4884037643517,123.186363866089,146.674767630441
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,348.299987792969,17.4533667861862,123.624082467441,141.077449253627
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,348.699981689453,12.7036103081602,124.061801068793,136.765411376953
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,349.099975585938,8.97230933550523,124.499519670145,133.47182900565
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,349.5,6.03446648401382,124.937238271497,130.971704755511
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,349.899993896484,3.95088134236298,125.129143376875,129.080024719238
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,350.299987792969,2.49412679081715,125.152934148427,127.647060939244
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,350.699981689453,1.4880862049737,125.068038890939,126.556125095912
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,351.099975585938,0.799566028978092,124.917598146873,125.717164175851
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,351.5,0.331704433826886,124.731851692359,125.063556126186
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,351.899993896484,0.0189852494698926,124.531494094489,124.550479343959
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,352.299987792969,-0.182820801158044,124.330304626842,124.147483825684
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,352.700012207031,-0.30484448052168,124.137070825039,123.832226344517
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,353.100006103516,-0.371367667733907,123.957001081866,123.585633414132
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,353.5,-0.400123184494575,123.792841908337,123.392718723842
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,353.900024414063,-0.403178077450065,123.645693641415,123.242515563965
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,354.300018310547,-0.391165153282316,123.515561341201,123.124396187919
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,354.700012207031,-0.373752792366787,123.401827874328,123.028075081962
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,355.100006103516,-0.357340253506024,123.303671822633,122.946331569127
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,355.5,-0.343759228850956,123.220336333692,122.876577104841
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,355.900024414063,-0.331504204334976,123.151200903205,122.81969669887
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,356.300018310547,-0.318182246613787,123.095713461737,122.777531215123
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,356.700012207031,-0.300824274325336,123.053287478845,122.75246320452
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,357.100006103516,-0.277934547933313,123.023177075486,122.745242527553
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,357.5,-0.250180826797333,123.004415140762,122.754234313965
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,357.900024414063,-0.21926430646991,122.995841847276,122.776577540806
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,358.300018310547,-0.187717961650449,122.996175472462,122.808457510812
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,358.700012207031,-0.158056844434867,123.004116371151,122.846059526716
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,359.100006103516,-0.134378554348856,123.018448814533,122.884070260184
3,cal_3,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,359.5,-0.117692225296935,123.03820592333,122.920513698033
