analysis,replicate,index,id,polarity,pre_mz,pre_ce,pro_mz,rt,intensity
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,140.574996948242,51.0458946228027
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,140.975006103516,50.3387451171875
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,141.375,49.8895645141602
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,141.775009155273,49.6315956115723
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,142.175003051758,49.4918823242188
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,142.574996948242,49.4303703308106
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,142.975006103516,49.4174957275391
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,143.375,49.4375228881836
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,143.774993896484,49.4828224182129
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,144.175003051758,49.5529174804688
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,144.574996948242,49.6535301208496
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,144.975006103516,49.7837066650391
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,145.375,49.9968528747559
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,145.774993896484,50.3802299499512
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,146.175003051758,51.1054992675781
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,146.574996948242,52.4415969848633
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,146.974990844727,54.7761917114258
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,147.375,58.4979057312012
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,147.774993896484,63.7774467468262
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,148.175003051758,70.3811645507813
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,148.574996948242,77.5580444335938
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,148.974990844727,84.1217041015625
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,149.375,88.6797943115234
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,149.774993896484,89.9882354736328
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,150.174987792969,87.2817077636719
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,150.574996948242,80.4886779785156
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,150.974990844727,70.2362060546875
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,151.375,57.6920509338379
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,151.774993896484,44.2728996276855
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,152.175003051758,31.3496589660645
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,152.575012207031,20.0352668762207
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,152.975006103516,11.0878944396973
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,153.375,4.93574142456055
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,153.775009155273,1.67274475097656
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,154.175003051758,1.11722946166992
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,154.575012207031,2.87342071533203
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,154.975006103516,6.40249252319336
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,155.375,11.1045837402344
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,155.775009155273,16.3860321044922
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,156.175003051758,21.7514038085938
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,156.574996948242,26.817798614502
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,156.975006103516,31.3243865966797
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,157.375,35.123348236084
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,157.774993896484,38.1855964660645
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,158.175003051758,40.5726432800293
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,158.574996948242,42.3822402954102
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,158.975006103516,43.731689453125
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,159.375,44.7273254394531
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,159.774993896484,45.4730987548828
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,160.175003051758,46.0429191589356
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,160.574996948242,46.4816093444824
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,160.975006103516,46.8220710754395
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,161.375,47.0809936523438
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,161.774993896484,47.2860336303711
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,162.175003051758,47.4405288696289
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,162.574996948242,47.5573539733887
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,162.974990844727,47.6374626159668
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,163.375,47.6808547973633
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,163.774993896484,47.6984977722168
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,164.174987792969,47.7018356323242
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,164.574996948242,47.701358795166
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,164.974990844727,47.7008819580078
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,165.375,47.7094650268555
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,165.774993896484,47.7361679077148
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,166.174987792969,47.7757453918457
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,166.574996948242,47.8129386901856
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,166.975006103516,47.8410720825195
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,167.375,47.8568077087402
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,167.775009155273,47.8787422180176
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,168.175003051758,47.8992462158203
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,168.575012207031,47.9235649108887
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,168.975006103516,47.9450225830078
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,169.375,47.9702949523926
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,169.775009155273,47.9955673217773
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,170.175003051758,48.0055809020996
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,170.574996948242,48.008918762207
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,170.975006103516,48.0093955993652
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,171.375,48.0079650878906
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,171.775009155273,47.9960441589356
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,172.175003051758,47.976016998291
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,172.574996948242,47.9469299316406
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,172.975006103516,47.9006767272949
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,173.375,47.8262901306152
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,173.774993896484,47.7337837219238
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,174.175003051758,47.6517677307129
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,174.574996948242,47.6055145263672
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,174.975006103516,47.5988388061523
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,175.375,47.6274490356445
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,175.774993896484,47.703742980957
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,176.175003051758,47.8315353393555
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,176.574996948242,47.9869842529297
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,176.974990844727,48.1314659118652
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,177.375,48.2568740844727
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,177.774993896484,48.3608245849609
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,178.175003051758,48.4409332275391
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,178.574996948242,48.4952926635742
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,178.974990844727,48.5281944274902
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,179.375,48.5563278198242
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,179.774993896484,48.5820770263672
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,180.174987792969,48.6102104187012
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,180.574996948242,48.6388206481934
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,180.974990844727,48.6655235290527
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,181.375,48.6984252929688
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,181.774993896484,48.7165451049805
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,182.175003051758,48.7160682678223
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,182.575012207031,48.6941337585449
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,182.975006103516,48.6578941345215
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,183.375,48.6111640930176
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,183.775009155273,48.5367774963379
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,184.175003051758,48.4538078308106
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,184.575012207031,48.3541488647461
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,184.975006103516,48.2444763183594
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,185.375,48.126220703125
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,185.775009155273,48.0055809020996
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,186.175003051758,47.8873252868652
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,186.574996948242,47.7705001831055
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,186.975006103516,47.6589202880859
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,187.375,47.5649833679199
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,187.774993896484,47.4929809570313
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,188.175003051758,47.4419593811035
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,188.574996948242,47.4047660827637
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,188.975006103516,47.3875999450684
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,189.375,47.4019050598145
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,189.774993896484,47.4371910095215
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,190.175003051758,47.4710464477539
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,190.574996948242,47.4843978881836
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,190.975006103516,47.5001335144043
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,191.375,47.5296974182129
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,191.774993896484,47.5683212280273
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,192.175003051758,47.6088523864746
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,192.574996948242,47.6579666137695
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,192.974990844727,47.731876373291
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,193.375,47.8143692016602
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,193.774993896484,47.8940010070801
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,194.174987792969,47.9736328125
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,194.574996948242,48.0594635009766
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,194.974990844727,48.1529235839844
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,195.375,48.2478141784668
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,195.774993896484,48.3388900756836
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,196.174987792969,48.4189987182617
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,196.574996948242,48.4867095947266
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,196.975006103516,48.5434532165527
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,197.375,48.5973358154297
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,197.775009155273,48.640251159668
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,198.175003051758,48.6726760864258
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,198.575012207031,48.6969947814941
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,198.975006103516,48.7103462219238
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,199.375,48.7074851989746
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,199.775009155273,48.6798286437988
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,200.175003051758,48.642635345459
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,200.574996948242,48.6154556274414
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,200.975006103516,48.6087799072266
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,201.375,48.6135482788086
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,201.775009155273,48.6187934875488
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,202.175003051758,48.616886138916
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,202.574996948242,48.6106872558594
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,202.975006103516,48.5997200012207
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,203.375,48.5892295837402
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,203.774993896484,48.5825538635254
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,204.175003051758,48.5773086547852
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,204.574996948242,48.5758781433106
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,204.975006103516,48.5749244689941
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,205.375,48.5801696777344
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,205.774993896484,48.5873222351074
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,206.175003051758,48.5959053039551
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,206.574996948242,48.6087799072266
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,206.974990844727,48.6316680908203
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,207.375,48.6736297607422
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,207.774993896484,48.7146377563477
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,208.175003051758,48.7470626831055
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,208.574996948242,48.7465858459473
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,208.974990844727,48.7289428710938
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,209.375,48.7079620361328
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,209.774993896484,48.6893653869629
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,210.174987792969,48.6750602722168
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,210.574996948242,48.6569404602051
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,210.974990844727,48.6607551574707
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,211.375,48.6845970153809
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,211.774993896484,48.7174987792969
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,212.175003051758,48.7346649169922
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,212.575012207031,48.7351417541504
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,212.975006103516,48.7403869628906
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,213.375,48.7632751464844
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,213.775009155273,48.795223236084
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,214.175003051758,48.8252639770508
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,214.575012207031,48.8529205322266
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,214.975006103516,48.8758087158203
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,215.375,48.8934516906738
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,215.775009155273,48.9077568054199
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,216.175003051758,48.9263534545898
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,216.574996948242,48.9435195922852
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,216.975006103516,48.9625930786133
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,217.375,48.9845275878906
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,217.774993896484,49.0007400512695
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,218.175003051758,49.0036010742188
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,218.574996948242,48.9988327026367
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,218.975006103516,49.006462097168
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,219.375,49.0317344665527
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,219.774993896484,49.0713119506836
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,220.175003051758,49.1299629211426
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,220.574996948242,49.196720123291
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,220.975006103516,49.2620468139648
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,221.375,49.311637878418
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,221.774993896484,49.3483543395996
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,222.175003051758,49.3712425231934
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,222.574996948242,49.3755340576172
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,222.974990844727,49.3764877319336
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,223.375,49.3874549865723
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,223.774993896484,49.410343170166
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,224.174987792969,49.4298934936523
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,224.574996948242,49.443244934082
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,224.974990844727,49.4561195373535
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,225.375,49.4670867919922
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,225.774993896484,49.4732856750488
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,226.174987792969,49.4785308837891
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,226.574996948242,49.4914054870606
20240815_67_BVCZ_3,Sample,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,226.975006103516,49.5114326477051
